27.797926059	-55.0197206108	-55.2647523948	29.8935738215	-54.7746888268	25.7022782965	272.640145941	802	701	0	119	6.4442219182
24.0227137246	-54.4888400886	-54.7746888268	25.7022782965	-54.2029913504	22.3431491527	226.058146626	802	701	0	119	6.22263603835
71.2394420393	-46.6965679458	-46.6174210672	71.4587380106	-46.7757148245	71.020146068	37.7973668853	550	801	575	119	6.0722790594
70.7594214696	-47.1910199407	-47.0514128571	71.1742213478	-47.3306270243	70.3446215913	69.953972942	550	801	575	119	6.04185778991
71.7792583938	-49.8518330588	-49.7246463993	72.1626910829	-49.9790197183	71.3958257047	61.8290100104	550	801	575	119	5.97801278536
71.8532175957	-50.6031271401	-50.598733366	71.8667190298	-50.6075209142	71.8397161616	2.14161213577	550	801	575	119	5.93013193993
66.9158860399	-56.4219177289	-56.4255707251	69.554352769	-56.4182647327	64.2774193109	324.447443526	802	501	0	119	4.50951559724
63.9349745247	-56.4289970848	-56.4182647327	64.2774193109	-56.4397294369	63.5925297384	42.1795811274	802	501	0	119	4.22768719182
60.4347440798	-57.274149415	-57.148042356	63.5917781887	-57.400256474	57.2777099709	380.462208417	802	501	0	119	4.23014576605
53.814742576	-56.4724613962	-56.3846827855	56.8964890617	-56.560240007	50.7329960903	378.919866124	802	501	0	119	3.84682355012
49.0205071344	-55.3174657679	-55.3716000159	50.2563704158	-55.2633315198	47.7846438531	156.848420498	802	501	0	119	3.45235131259
46.9265296477	-54.4176061501	-54.3748854056	47.6474960403	-54.4603268945	46.2055632551	93.7759306028	802	501	0	119	3.24770123691
42.9416552705	-54.2035690971	-53.9648573477	46.0158910168	-54.4422808465	39.8674195243	403.264664179	802	501	0	119	3.13807311325
35.3280886349	-54.6794725425	-54.2660773286	39.7913386246	-55.0928677564	30.8648386451	580.763290035	802	501	0	119	2.93423885451
30.3792062333	-55.1788100756	-55.0928677564	30.8648386451	-55.2647523948	29.8935738215	64.56296971	802	501	0	119	2.85395587512
70.3946454219	-51.8331847179	-51.3808775914	72.520841942	-52.2854918444	68.2684489017	308.969366831	801	501	0	119	4.31681266068
67.5610358267	-52.4232508314	-52.2854918444	68.2684489017	-52.5610098184	66.8536227517	100.709346589	801	501	0	119	4.06040798074
65.7950702083	-52.7359114123	-52.5610098184	66.8536227517	-52.9108130063	64.7365176649	147.744848624	801	501	0	119	3.97739734999
