-6.41275992614	-11.0649650645	-10.3826316637	-6.73985970635	-11.7472984653	-6.08566014593	167.698501317	701	201	0	122	3.50344590159
-6.0666442703	-12.2266962875	-11.7472984653	-6.08566014593	-12.7060941097	-6.04762839467	106.693440964	701	201	0	122	3.58556760102
-6.20950793982	-13.2198939921	-12.7060941097	-6.04762839467	-13.7336938745	-6.37138748497	119.517707147	701	201	0	122	3.61497564172
-8.69936166123	-16.6138338961	-15.6865224861	-8.19826430674	-17.541145306	-9.20045901573	232.230253463	701	201	0	122	3.56718313314
-9.59294440784	-18.2252497178	-17.541145306	-9.20045901573	-18.9093541296	-9.98542979996	173.259897557	701	201	0	122	3.57081551154
-9.84947970654	-19.6168276444	-18.9093541296	-9.98542979996	-20.3243011592	-9.71352961312	159.891699148	701	201	0	122	3.5760871168
-9.60660026061	-21.1784855116	-20.3243011592	-9.71352961312	-22.032669864	-9.49967090811	191.251843818	701	201	0	122	3.64934923195
-9.64974225591	-23.0362836678	-22.032669864	-9.49967090811	-24.0398974716	-9.79981360371	225.296763976	701	201	0	122	3.73179874748
-9.99145872316	-24.8375510717	-24.0398974716	-9.79981360371	-25.6352046718	-10.1831038426	181.557519326	701	201	0	122	3.80054014622
-10.3499651362	-26.6403286783	-25.6352046718	-10.1831038426	-27.6454526847	-10.5168264297	225.976766422	701	201	0	122	3.8505618059
-11.2730540215	-28.5926978058	-27.6454526847	-10.5168264297	-29.5399429268	-12.0292816133	257.251590494	701	201	0	122	3.9244408005
-13.5036537206	-30.7693860675	-29.5399429268	-12.0292816133	-31.9988292082	-14.978025828	392.554043037	701	201	0	122	3.9441816587
-15.5012290817	-32.8239562638	-31.9988292082	-14.978025828	-33.6490833193	-16.0244323354	207.921313485	701	201	0	122	3.94535126817
-17.3271179824	-35.40012051	-33.6490833193	-16.0244323354	-37.1511577006	-18.6298036294	455.368845478	701	201	0	122	3.99311703067
-19.4632854596	-39.3614934438	-37.1511577006	-18.6298036294	-41.571829187	-20.2967672899	511.991271712	701	201	0	122	4.09806062765
-20.8628118051	-42.5216125418	-41.571829187	-20.2967672899	-43.4713958965	-21.4288563204	230.694303622	701	201	0	122	4.29671839669
-21.5531896686	-43.6638545863	-43.4713958965	-21.4288563204	-43.856313276	-21.6775230168	47.2441667457	701	201	0	122	4.37478162094
-21.6288165379	-46.3094444264	-43.856313276	-21.6775230168	-48.7625755769	-21.580110059	545.603419799	701	201	0	122	4.39048365169
-21.5784952945	-50.435184532	-48.7625755769	-21.580110059	-52.107793487	-21.57688053	371.971855817	701	201	0	122	4.64499812843
-21.5124669704	-52.8125839217	-52.107793487	-21.57688053	-53.5173743563	-21.4480534108	156.97735211	701	201	0	122	4.80329949971
