-36.8985914308	-64.8494393859	-65.0517755867	-38.5412516484	-64.647103185	-35.2559312132	161.624803358	280	802	0	132	3.60834802754
-33.4075633344	-64.4705430909	-64.647103185	-35.2559312132	-64.2939829969	-31.5591954557	181.42705785	280	802	0	132	3.57950477491
-30.6718060858	-64.2073118264	-64.2939829969	-31.5591954557	-64.1206406559	-29.784416716	88.0022848893	280	802	0	132	3.5364667342
-28.0350780406	-63.7215245627	-64.1206406559	-29.784416716	-63.3224084695	-26.2857393652	193.728919086	280	802	0	132	3.51457030942
-26.0478114502	-63.2575067545	-63.3224084695	-26.2857393652	-63.1926050394	-25.8098835351	27.8428888485	280	802	0	132	3.49755015891
-9.55540922056	-58.6090851387	-57.9752152245	-7.91223732155	-59.2429550529	-11.1985811196	236.813146258	802	28900	0	132	0.332011484645
-11.631145605	-59.4054240745	-59.2429550529	-11.1985811196	-59.567893096	-12.0637100905	60.8487281254	802	28900	0	132	0.287427126587
-12.5151312504	-59.6851858102	-59.567893096	-12.0637100905	-59.8024785243	-12.9665524103	56.9918221449	802	28900	0	132	0.305472167307
-13.5087072334	-59.9214494634	-59.8024785243	-12.9665524103	-60.0404204026	-14.0508620564	65.9654375302	802	28900	0	132	0.339062345622
-14.5121465384	-60.1647537612	-60.0404204026	-14.0508620564	-60.2890871197	-14.9734310203	58.0450831354	802	28900	0	132	0.387401648241
-16.3410130982	-60.652735541	-60.2890871197	-14.9734310203	-61.0163839622	-17.7085951762	169.564716929	802	28900	0	132	0.430497855675
-18.0400406569	-61.124508644	-61.0163839622	-17.7085951762	-61.2326333257	-18.3714861376	42.9557651358	802	28900	0	132	0.570423364686
-18.5803153	-61.3198185334	-61.2326333257	-18.3714861376	-61.4070037411	-18.7891444624	29.5414602822	802	28900	0	132	0.605678852502
-19.2276839401	-61.5527943973	-61.4070037411	-18.7891444624	-61.6985850535	-19.6662234178	56.6512351183	802	28900	0	132	0.628180706513
-19.7757140079	-61.7315014775	-61.6985850535	-19.6662234178	-61.7644179014	-19.885204598	13.6592565206	802	28900	0	132	0.676117929987
-20.5994365959	-61.8707340653	-61.7644179014	-19.885204598	-61.9770502291	-21.3136685938	78.5281483879	802	28900	0	132	0.688139055621
-21.944677375	-62.0806790999	-61.9770502291	-21.3136685938	-62.1843079708	-22.5756861561	69.6295191514	802	28900	0	132	0.765197586204
-22.7371616009	-62.2472508972	-62.1843079708	-22.5756861561	-62.3101938236	-22.8986370457	21.8074345085	802	28900	0	132	0.832943295073
-23.1591885535	-62.4179009884	-62.3101938236	-22.8986370457	-62.5256081531	-23.4197400614	35.9658183567	802	28900	0	132	0.850731844748
-23.6442449284	-62.5926293195	-62.5256081531	-23.4197400614	-62.6596504858	-23.8687497955	27.3923436676	802	28900	0	132	0.879667102233
-24.1958842485	-62.7701991712	-62.6596504858	-23.8687497955	-62.8807478566	-24.5230187015	41.3823315113	802	28900	0	132	0.904160471808
-25.0279137599	-63.0107056951	-62.8807478566	-24.5230187015	-63.1406635335	-25.5328088182	58.5815506578	802	28900	0	132	0.94010837682
-25.6713461767	-63.1666342865	-63.1406635335	-25.5328088182	-63.1926050394	-25.8098835351	15.0588602262	802	28900	0	132	0.994447857053
12.4833995625	-52.1043054816	-52.3579693812	13.7752241503	-51.850641582	11.1915749748	185.246132486	802	701	0	132	5.14168394143
9.60487339104	-52.6503233211	-52.8495446245	10.5202511663	-52.4511020176	8.68949561581	131.203939428	802	701	0	132	5.08826846155
6.82735728893	-53.2654496206	-53.5892193407	7.84163242783	-52.9416799006	5.81308215004	152.916040189	802	701	0	132	5.04982735838
1.08150187435	-55.2726393172	-55.7576038199	3.01918417899	-54.7876748146	-0.85618043028	268.082691434	802	701	0	132	5.00357549777
-7.60161331685	-55.7807464421	-55.1360508879	-7.50692360932	-56.4254419963	-7.69630302438	143.862032429	701	28900	0	132	5.19658377348
-7.73413571815	-56.9133149989	-56.4254419963	-7.69630302438	-57.4011880015	-7.77196841191	108.595315258	701	28900	0	132	5.22659005985
-7.79315956961	-57.6635662423	-57.4011880015	-7.77196841191	-57.925944483	-7.8143507273	58.4047620077	701	28900	0	132	5.25521964617
