-40.8249858522	64.1880638597	64.0832040183	-40.3931214162	64.2929237012	-41.2568502881	47.8806740379	101	102	0	45	0.938652668682
-39.1160659692	65.7389102421	65.3543531897	-39.8414195535	66.1234672944	-38.390712385	108.194498357	101	102	0	45	0.933394051404
-37.9279347538	68.6851957444	68.3846488352	-37.6473565628	68.9857426537	-38.2085129448	70.5814441772	101	102	0	45	0.936139144895
-39.9445726328	72.3101010863	72.0494323144	-39.1092604504	72.5707698583	-40.7798848153	80.9073140021	101	102	0	45	0.903314589431
-42.3033227397	73.6226235737	73.3384614171	-41.5750812955	73.9067857303	-43.031564184	77.9625594534	101	102	0	45	0.878168672691
-42.5939037403	61.1556758803	61.139986462	-42.6340997164	61.1713652986	-42.5537077643	5.54728505333	101	102	0	45	0.941273653313
-30.9675025127	55.4878808102	55.4158271781	-29.8601047356	55.5599344424	-32.0749002897	140.44522155	101	102	0	45	1.21421561875
-32.6611754733	55.8895591457	55.5599344424	-32.0749002897	56.2191838491	-33.2474506569	103.533385632	101	102	0	45	1.1809391815
-33.6068194375	56.2807728838	56.2191838491	-33.2474506569	56.3423619185	-33.9661882181	46.4314344436	101	102	0	45	1.15285949551
-34.6913130186	56.3812278795	56.3423619185	-33.9661882181	56.4200938406	-35.4164378192	89.6999703502	101	102	0	45	1.14053540141
-35.7911685024	56.7063865705	56.4200938406	-35.4164378192	56.9926793003	-36.1658991857	78.3978541614	101	102	0	45	1.11844077782
-36.5585668643	57.3531181295	56.9926793003	-36.1658991857	57.7135569586	-36.9512345429	92.9745279399	101	102	0	45	1.09791127119
-37.2673249843	58.012186365	57.7135569586	-36.9512345429	58.3108157715	-37.5834154258	76.1390250075	101	102	0	45	1.07461836444
-38.0708383207	58.6781051638	58.3108157715	-37.5834154258	59.0453945562	-38.5582612156	99.2309167077	101	102	0	45	1.05585068776
-38.8663261119	59.2942523269	59.0453945562	-38.5582612156	59.5431100975	-39.1743910082	65.4726634	101	102	0	45	1.03027636563
-39.7771938891	59.8061228986	59.5431100975	-39.1743910082	60.0691356996	-40.3799967701	89.254840356	101	102	0	45	1.01385345916
-40.7634850754	60.2480460172	60.0691356996	-40.3799967701	60.4269563347	-41.1469733807	58.0873278875	101	102	0	45	0.988683751216
-41.7855349103	60.6797742919	60.4269563347	-41.1469733807	60.9325922491	-42.4240964399	89.423751208	101	102	0	45	0.972492355057
-42.5290980781	61.0362893555	60.9325922491	-42.4240964399	61.139986462	-42.6340997164	25.6844165276	101	102	0	45	0.947029944249
