MeanPointLon,MeanPointLat,StartPointLat,StartPointLon,EndPointLat,EndPointLon,Length_km,LeftPlate,RightPlate,PlateID,Time_Ma,Plate_Velocity
55.1889605978,-51.6409980668,-50.896350672,54.1197297508,-52.3856454617,56.2581914448,221.791597863,501,802,0,103,7.37840707004
61.6589104002,-51.024754229,-52.3856454617,56.2581914448,-49.6638629964,67.0596293556,812.824521491,501,802,0,103,7.46742388648
74.8693210221,-46.2683392608,-46.1084906106,75.2612229642,-46.428187911,74.47741908,69.9539729634,550,801,575,104,6.25669374121
26.4455261026,-53.4795209281,-51.1314730654,25.0019398956,-55.8275687907,27.8891123095,555.912855564,501,802,0,104,5.67072667655
35.9668501084,-53.7394845484,-55.8275687907,27.8891123095,-51.651400306,44.0445879074,1156.02641497,501,802,0,104,6.03212433972
44.7272454651,-51.9710908369,-51.651400306,44.0445879074,-52.2907813677,45.4099030228,117.47895522,501,802,0,104,6.85534936338
49.6242613843,-51.5820069076,-52.2907813677,45.4099030228,-50.8732324474,53.8386197459,602.949682541,501,802,0,104,6.93325134806
54.9077547652,-51.6176279621,-50.8732324474,53.8386197459,-52.3620234769,55.9768897846,221.791597863,501,802,0,104,7.36506846789
61.374083193,-51.0001179908,-52.3620234769,55.9768897846,-49.6382125048,66.7712766014,812.824521491,501,802,0,104,7.45500874666
74.9372010386,-45.7120323654,-45.6222140681,75.1438392478,-45.8018506627,74.7305628293,37.7973669268,550,801,575,105,6.27149679854
74.518701454,-46.2290356048,-46.0691705527,74.9103086801,-46.388900657,74.127094228,69.9539729643,550,801,575,105,6.24370180021
26.2505385035,-53.6018242538,-51.3914167796,24.8806461157,-55.812231728,27.6204308912,523.65510279,501,802,0,105,5.67304218848
35.6928377186,-53.7216179772,-55.812231728,27.6204308912,-51.6310042265,43.765244546,1156.02641497,501,802,0,105,6.01665075423
44.4478098427,-51.9505154596,-51.6310042265,43.765244546,-52.2700266927,45.1303751394,117.47895522,501,802,0,105,6.83967627907
49.3422921803,-51.5602796102,-52.2700266927,45.1303751394,-50.8505325276,53.5542092213,602.949682541,501,802,0,105,6.91811337183
54.62318101,-51.5947195075,-50.8505325276,53.5542092213,-52.3389064874,55.6921527987,221.791597863,501,802,0,105,7.35148272495
61.0860437493,-50.9761992678,-52.3389064874,55.6921527987,-49.6134920482,66.4799346999,812.824521491,501,802,0,105,7.44235371794
74.6763492979,-45.7890819565,-45.6999859429,74.8839141723,-45.8781779701,74.4687844235,37.7973668824,550,801,575,106,6.25754754248
74.2535306018,-46.3046147791,-46.1461222946,74.6468438537,-46.4631072636,73.8602173499,69.9539729405,550,801,575,106,6.22956628953
30.3512184488,-52.93998627,-54.2361620057,25.229675675,-51.6438105343,35.4727612226,743.60322747,501,802,0,106,5.80404868035
39.3007158957,-50.3872519173,-51.6438105343,35.4727612226,-49.1306933002,43.1286705687,610.074672642,501,802,0,106,6.20145972696
48.1495983152,-49.7686330146,-50.4076340597,43.6673561549,-49.1296319695,52.6318404754,658.868498131,501,802,0,106,6.53986308269
59.4663030329,-50.4295758061,-51.0780320563,54.0008049323,-49.7811195559,64.9318011335,786.828731951,501,802,0,106,6.91512940242
66.8311631768,-51.0373321311,-49.7811195559,64.9318011335,-52.2935447064,68.7305252202,385.37960918,501,802,0,106,7.2191629535
74.4149105744,-45.8651417578,-45.7767743256,74.6233997101,-45.95350919,74.2064214387,37.7973668818,550,801,575,107,6.24354922341
73.9877577592,-46.3791827932,-46.2220746389,74.3827714831,-46.5362909475,73.5927440352,69.9539729401,550,801,575,107,6.21538146882
