MeanPointLon,MeanPointLat,StartPointLat,StartPointLon,EndPointLat,EndPointLon,Length_km,LeftPlate,RightPlate,PlateID,Time_Ma,Plate_Velocity
42.2206124802,-23.5906509998,-22.7041632096,44.1181314597,-24.4771387899,40.3230935007,434.04356981,701,702,0,124,4.70727445621
38.1870915754,-26.6203222322,-26.7886396278,39.7412620911,-26.4520048366,36.6329210598,311.24433923,701,702,0,124,4.80159101146
35.7538731714,-29.7789855466,-29.7974001856,35.9083140551,-29.7605709076,35.5994322877,30.0906136464,701,702,0,124,4.85974401321
34.6020713047,-29.6326676295,-29.7605709076,35.5994322877,-29.5047643513,33.6047103216,194.878676944,701,702,0,124,4.86338834788
29.7338470547,-34.8688152526,-35.125039411,32.2816515243,-34.6125910942,27.1860425851,468.305579536,701,702,0,124,4.89676925961
26.6540947117,-35.0616668784,-35.1335791124,27.0278398075,-34.9897546444,26.2803496159,69.8884895301,701,702,0,124,4.92200114644
24.3752374009,-36.7354949179,-37.103113953,25.8114462771,-36.3678758828,22.9390285248,268.693268248,701,702,0,124,4.92379143898
42.2168226078,-23.7267895963,-22.8447807151,44.118804756,-24.6087984776,40.3148404596,434.04356981,701,702,0,125,5.26181011192
38.170041959,-26.7466316467,-26.9188661029,39.7253983077,-26.5743971904,36.6146856103,311.24433923,701,702,0,125,5.36741678955
35.7267257157,-29.8994745653,-29.9178987034,35.8780832821,-29.8810504273,35.5753681492,29.4665260988,701,702,0,125,5.43242250202
34.5740946642,-29.750106472,-29.8810504273,35.5753681492,-29.6191625167,33.5728211792,195.502764491,701,702,0,125,5.43639699829
29.6767673318,-34.9724170421,-35.2358193854,32.226704044,-34.7090146988,27.1268306197,468.305579536,701,702,0,125,5.47380033401
26.5923316401,-35.1565407068,-35.2295408532,26.9661968076,-35.0835405604,26.2184664725,69.8884895297,701,702,0,125,5.50166522391
24.3033786845,-36.8236224102,-37.1955122945,25.7395256152,-36.451732526,22.8672317538,268.693268248,701,702,0,125,5.50360288561
42.2191546912,-23.8408708123,-22.9636547525,44.1254522412,-24.7180868722,40.3128571413,434.04356981,701,702,0,126,6.30896732583
38.1592840917,-26.8502563645,-27.0266162954,39.7154820828,-26.6738964337,36.6030861007,311.24433923,701,702,0,126,6.4358790809
35.7060274031,-29.9969694265,-30.015383969,35.8541003724,-29.9785548841,35.5579544338,28.8115818156,701,702,0,126,6.51387874355
34.5528612973,-29.8444239838,-29.9785548841,35.5579544338,-29.7102930835,33.5477681608,196.157708775,701,702,0,126,6.51852443042
29.626834728,-35.0523651475,-35.3231379729,32.1781165458,-34.7815923221,27.0755529103,468.305579536,701,702,0,126,6.56352884449
26.5386212461,-35.2275333407,-35.301640741,26.9124869294,-35.1534259404,26.1647555629,69.8884895304,701,702,0,126,6.59658270973
24.2401515711,-36.8877481626,-37.2639579532,25.6757460791,-36.5115383721,22.804557063,268.693268248,701,702,0,126,6.59883974477
42.2329649261,-23.9132473856,-23.041415702,44.143280529,-24.7850790691,40.3226493233,434.04356981,701,702,0,127,4.09236705091
38.1603707277,-26.9110028372,-27.0918825967,39.7167534445,-26.7301230778,36.6039880109,311.24433923,701,702,0,127,4.174967981
35.6975730477,-30.0510184015,-30.0693903494,35.8419231596,-30.0326464537,35.5532229357,28.0856494979,701,702,0,127,4.22566834252
34.5444296536,-29.8950559514,-30.0326464537,35.5532229357,-29.7574654491,33.5356363715,196.883641092,701,702,0,127,4.22860112133
29.5904949017,-35.0876779581,-35.3661784263,32.141640277,-34.8091774898,27.0393495265,468.305579536,701,702,0,127,4.25796022751
26.5002158489,-35.2534733626,-35.3287240138,26.8738586406,-35.1782227114,26.1265730572,69.8884895294,701,702,0,127,4.27923131844
24.1933471741,-36.9066202432,-37.2872411632,25.6274778777,-36.5259993231,22.7592164704,268.693268248,701,702,0,127,4.28066528004
42.2242066303,-24.0743306677,-23.2066197047,44.1391617808,-24.9420416308,40.3092514799,434.04356981,701,702,0,128,4.09749561923
38.1381373862,-27.0629284427,-27.2474663476,39.69608288,-26.8783905378,36.5801918924,311.24433923,701,702,0,128,4.18028872238
35.6642577943,-30.197351614,-30.2157857459,35.8065165631,-30.1789174821,35.5219990254,27.6493579529,701,702,0,128,4.23101742188
34.5099725567,-30.0384979779,-30.1789174821,35.5219990254,-29.8980784737,33.4979460879,197.319932638,701,702,0,128,4.23389546441
29.5272019927,-35.2177176939,-35.5031574007,32.0812839974,-34.9322779871,26.9731199879,468.305579536,701,702,0,128,4.26330702145
26.4313056873,-35.3750428371,-35.4513542214,26.8051872988,-35.2987314528,26.0574240757,69.88848953,701,702,0,128,4.28431346543
24.113722113,-37.0214969868,-37.406307607,25.5482669122,-36.6366863666,22.6791773138,268.693268248,701,702,0,128,4.28569169893
42.2157723511,-24.2353081362,-23.3717199808,44.1353801429,-25.0988962917,40.2961645592,434.04356981,701,702,0,129,4.14067010999
38.1161948864,-27.2147340031,-27.4029280738,39.6757059575,-27.0265399324,36.5566838153,311.24433923,701,702,0,129,4.22442484568
35.6310664445,-30.3435337615,-30.3620373566,35.7713670775,-30.3250301664,35.4907658114,27.2398571819,701,702,0,129,4.27565248051
34.4756402583,-30.1817896843,-30.3250301664,35.4907658114,-30.0385492023,33.4605147052,197.729433409,701,702,0,129,4.27850507066
29.4641071163,-35.3475580886,-35.6399391918,32.0211128927,-35.0551769853,26.90710134,468.305579536,701,702,0,129,4.30823828902
26.3626024597,-35.4964044662,-35.5737764159,26.7367195647,-35.4190325166,25.9884853547,69.8884895303,701,702,0,129,4.32917331837
24.0342925396,-37.1361400084,-37.5251386166,25.4692333742,-36.7471414002,22.599351705,268.693268248,701,702,0,129,4.3305075385
42.2080746289,-24.3946634967,-23.5352215065,44.1323366225,-25.254105487,40.2838126353,434.04356981,701,702,0,130,4.78788652279
38.0949709247,-27.3648614278,-27.556723937,39.6560261799,-27.1729989186,36.5339156695,311.24433923,701,702,0,130,4.84854113178
35.5984461685,-30.4879861731,-30.506566307,35.7369027658,-30.4694060392,35.4599895713,26.8538304265,701,702,0,130,4.87809751671
34.4419003592,-30.323343794,-30.4694060392,35.4599895713,-30.1772815487,33.423811147,198.115460164,701,702,0,130,4.87941480519
29.4017072302,-35.4755808982,-35.7749180915,31.9615699615,-35.1762437049,26.8418444989,468.305579536,701,702,0,130,4.88879488553
26.2946658219,-35.6159255844,-35.6943591852,26.6690070194,-35.5374919837,25.9203246244,69.8884895302,701,702,0,130,4.87909430556
23.9556600801,-37.2489106007,-37.6420986019,25.39094614,-36.8557225994,22.5203740202,268.693268248,701,702,0,130,4.87366314976
42.0404144851,-24.6496682786,-23.7957617384,43.9715641391,-25.5035748189,40.1092648311,434.043569806,701,702,0,131,7.37585013604
37.9076411093,-27.6074289702,-27.8042667481,39.4713523155,-27.4105911924,36.3439299031,311.244339225,701,702,0,131,7.34525138239
35.3902574368,-30.7222078078,-30.7414788738,35.5305843196,-30.7029367418,35.2499305541,27.1676620785,701,702,0,131,7.29058556115
34.2317388254,-30.5535847351,-30.7029367418,35.2499305541,-30.4042327284,33.2135470967,197.801628479,701,702,0,131,7.2857615993
29.1541034496,-35.6875444193,-35.9965905624,31.7190115646,-35.3784982762,26.5891953346,468.305579533,701,702,0,131,7.2225473037
26.0380210302,-35.8159962513,-35.895922779,26.4128239389,-35.7360697236,25.6632181215,69.8884895074,701,702,0,131,7.09007569681
23.6829466901,-37.4394058856,-37.8385165481,25.1192912059,-37.040295223,22.2466021744,268.693268242,701,702,0,131,7.06238341384
41.8626367862,-24.7791725065,-23.9304844024,43.798582755,-25.6278606106,39.9266908174,434.043569806,701,702,0,132,5.46491435906
37.7153724788,-27.7254589978,-27.9267629855,39.280048992,-27.5241550101,36.1506959657,311.244339225,701,702,0,132,5.44156613328
35.1551264697,-30.828975472,-30.8526437502,35.3236820395,-30.8053071938,34.9865708998,32.6159969202,701,702,0,132,5.40041410812
33.9960027614,-30.6569022049,-30.8053071938,34.9865708998,-30.5084972159,33.0054346229,192.353293642,701,702,0,132,5.39606485756
28.9184294582,-35.77918337,-36.096274211,31.4848031635,-35.462092529,26.352055753,468.305579533,701,702,0,132,5.34923844598
25.7981898888,-35.8978140014,-35.9789470149,26.1729849899,-35.816680988,25.4233947878,69.8884895073,701,702,0,132,5.25026782789
23.4325987432,-37.5135368227,-37.9173501161,24.8682809898,-37.1097235292,21.9969164966,268.693268242,701,702,0,132,5.2294653917
23.1553327011,-37.6709077833,-37.2626190836,21.7195844039,-38.0791964829,24.5910809983,268.534775115,701,702,0,133,2.4546521873
25.5365620593,-36.060402023,-35.9761902837,25.1616654046,-36.1446137622,25.9114587139,69.9520704967,701,702,0,133,2.49009115139
28.6603831211,-35.9525794376,-35.6254501491,26.0882119587,-36.2797087262,31.2325542836,468.677159851,701,702,0,133,2.49904953916
41.6758621178,-24.9918334879,-24.1479432115,43.6176926512,-25.8357237643,39.7340315844,434.043569807,701,702,0,133,2.59909266519
37.5117503831,-27.9273306561,-28.1329206075,39.0786276945,-27.7217407047,35.9448730716,311.244339225,701,702,0,133,2.58848080598
33.9482740001,-30.8731959557,-31.0478457702,35.1037468049,-30.6985461413,32.7928011952,223.944306495,701,702,0,133,2.56919204488
22.8383273642,-37.95181468,-37.5379152412,21.3996805219,-38.3657141187,24.2769742065,268.534775115,701,702,0,134,2.4516308401
25.2379990651,-36.3504769753,-36.2648777978,24.8621933069,-36.4360761528,25.6138048232,69.952070496,701,702,0,134,2.48744954967
28.374432669,-36.2534878334,-35.9175651099,25.7941193144,-36.5894105568,30.9547460237,468.677159851,701,702,0,134,2.49651478764
41.4745909045,-25.3292630658,-24.4895324579,43.4240034619,-26.1689936736,39.525178347,434.043569806,701,702,0,134,2.59891711914
37.2899474245,-28.2550178317,-28.464626319,38.8609323655,-28.0454093444,35.7189624835,311.244339225,701,702,0,134,2.58762803203
33.7043612065,-31.1911527423,-31.3691732506,34.8629980593,-31.013132234,32.5457243537,223.944306495,701,702,0,134,2.56778477695
22.5185641671,-38.231516089,-37.8119510654,21.0770515704,-38.6510811126,23.9600767637,268.534775115,701,702,0,135,2.44858326255
24.936896119,-36.6394889436,-36.5524878745,24.5601837306,-36.7264900127,25.3136085075,69.9520704959,701,702,0,135,2.4847803155
28.0860340021,-36.5534697238,-36.2086500211,25.4975437426,-36.8982894265,30.6745242616,468.677159851,701,702,0,135,2.49395206081
41.2721567384,-25.6663539075,-24.8308450676,43.2292752651,-26.5018627475,39.3150382118,434.043569806,701,702,0,135,2.59871040521
37.0666500483,-28.5822167889,-28.7958937231,38.6417898393,-28.3685398546,35.4915102573,311.244339225,701,702,0,135,2.58674406687
33.4586172892,-31.5084676974,-31.689898993,34.6204448682,-31.3270364018,32.2967897102,223.944306495,701,702,0,135,2.56634690282
22.1960074041,-38.5099924553,-38.0847068507,20.7516646212,-38.9352780598,23.6403501869,268.534775115,701,702,0,136,2.91377066186
24.6332179701,-36.9274205097,-36.8390030204,24.255601983,-37.015837999,25.0108339573,69.9520704962,701,702,0,136,2.97911639351
