MeanPointLon,MeanPointLat,StartPointLat,StartPointLon,EndPointLat,EndPointLon,Length_km,LeftPlate,RightPlate,PlateID,Time_Ma,Plate_Velocity
-20.9800728859,-5.38622720629,-4.29884276562,-21.0592908939,-6.47361164697,-20.900854878,242.458767779,201,714,0,98,4.11339602463
-12.6616310927,-6.27322637079,-5.65755368214,-12.748074308,-6.88889905943,-12.5751878774,138.246531542,201,714,0,98,4.31624497214
-12.2862693677,-7.21319201375,-6.89003119685,-12.3360327931,-7.53635283065,-12.2365059422,72.7016018344,201,714,0,98,4.41371252584
-26.4548825134,-1.23022314792,-0.0349130155998,-26.348255472,-2.42553328025,-26.5615095549,266.88013067,201,714,0,99,3.75581693701
-25.8804915905,-2.96373773064,-2.5398082654,-25.8642098415,-3.38766719588,-25.8967733396,94.3470656142,201,714,0,99,3.9629649877
-22.4223777306,-3.97474419804,-3.63415141138,-22.4584964933,-4.3153369847,-22.3862589679,76.167164115,201,714,0,99,4.05388077938
-21.03526718,-5.51261326835,-4.42509334772,-21.1126021555,-6.60013318898,-20.9579322045,242.458767779,201,714,0,99,4.12310281585
-12.7162384214,-6.41263004084,-5.79683748834,-12.8018362859,-7.02842259334,-12.6306405569,138.246531542,201,714,0,99,4.32563029057
-12.3420896997,-7.35311499921,-7.0298859347,-12.3914161144,-7.67634406373,-12.2927632849,72.7016018345,201,714,0,99,4.42288403271
-26.5036454784,-1.34665601901,-0.151553590834,-26.3947087521,-2.54175844719,-26.6125822046,266.88013067,201,714,0,100,3.7658493665
-25.9325344034,-3.08126870408,-2.65737105715,-25.9154403143,-3.50516635101,-25.9496284925,94.3470656133,201,714,0,100,3.97269400816
-22.4758466809,-4.09864935787,-3.75799283523,-22.5113617442,-4.4393058805,-22.4403316176,76.167164114,201,714,0,100,4.06364535395
-21.0911994738,-5.63894801677,-4.55129618679,-21.1666548667,-6.72659984675,-21.0157440809,242.458767779,201,714,0,100,4.13278929341
-12.7715567299,-6.55194964633,-5.93603874451,-12.8563113441,-7.16786054815,-12.6868021156,138.246531542,201,714,0,100,4.33498747949
-12.398616895,-7.49295076903,-7.16965425004,-12.4475073552,-7.81624728801,-12.3497264348,72.7016018336,201,714,0,100,4.43202707235
-28.203467745,0.876843680751,1.66764337291,-28.1080278564,0.0860439885886,-28.2989076336,177.141860175,201,714,0,101,3.61964166305
-26.5531683038,-1.46306813979,-0.268177378421,-26.4419267706,-2.65795890116,-26.664409837,266.880130671,201,714,0,101,3.77587032876
-25.9853298907,-3.1987701883,-2.77490583233,-25.9674249996,-3.62263454426,-26.0032347818,94.347065615,201,714,0,101,3.9824094467
-22.5300611701,-4.22250779888,-3.88178876064,-22.5649737348,-4.56322683713,-22.4951486053,76.1671641161,201,714,0,101,4.07339119478
-21.1478702522,-5.76522603661,-4.67744584258,-21.2214494281,-6.85300623064,-21.0742910764,242.458767779,201,714,0,101,4.14245516825
-12.8275865482,-6.69118030132,-6.07515254966,-12.9114999568,-7.30720805298,-12.7436731396,138.246531543,201,714,0,101,4.34431635796
-12.4558515695,-7.63269447669,-7.30933128837,-12.5043071017,-7.956057665,-12.4073960373,72.7016018357,201,714,0,101,4.44114147099
-28.2492070457,0.763667207206,1.5542767721,-28.1522070544,-0.0269423576887,-28.346207037,177.141860175,201,714,0,102,3.6297316281
-26.6034512107,-1.57945373214,-0.384778575729,-26.4899096645,-2.77412888854,-26.716992757,266.880130671,201,714,0,102,3.78587942651
-26.0388783828,-3.31623647286,-2.89240687151,-26.0201641985,-3.74006607421,-26.057592567,94.3470656146,201,714,0,102,3.99211093669
-22.5850215582,-4.34631400277,-4.00553366036,-22.6193327999,-4.68709434518,-22.5507103166,76.1671641156,201,714,0,102,4.08311799263
-21.2052799827,-5.89144191387,-4.80353687626,-21.2769862228,-6.97934695148,-21.1335737426,242.458767779,201,714,0,102,4.15210015448
-12.8843283989,-6.8303171214,-6.21417400459,-12.9674025904,-7.44646023822,-12.8012542074,138.246531543,201,714,0,102,4.35361674746
-12.5137943319,-7.77234127685,-7.44891219645,-12.5618159331,-8.09577035725,-12.4657727306,72.7016018352,201,714,0,102,4.45022705727
-28.2957169822,0.650506982744,1.44092377871,-28.1971605483,-0.13990981322,-28.394273416,177.141860175,201,714,0,103,3.63981345835
-26.6544943955,-1.69580702012,-0.501351382873,-26.5386575461,-2.89026265737,-26.7703312449,266.880130671,201,714,0,103,3.79587626655
-26.0931801863,-3.43366184888,-3.009868457,-26.0736581883,-3.85745524076,-26.1127021843,94.3470656149,201,714,0,103,4.00179811531
-22.6407281861,-4.47006245274,-4.12922200885,-22.6744392546,-4.81090289662,-22.6070171176,76.1671641161,201,714,0,103,4.09282544177
-21.2634291147,-6.01759023557,-4.92956385049,-21.3332656159,-7.10561662065,-21.1935926135,242.458767779,201,714,0,103,4.16172396954
-12.9417827968,-6.96935522368,-6.35309821184,-13.0240197034,-7.58561223551,-12.8595458902,138.246531543,201,714,0,103,4.36288847218
-12.5724457835,-7.91188632533,-7.58839212234,-12.6200344213,-8.23538052832,-12.5248571457,72.7016018357,201,714,0,103,4.45928366254
