-9.544359572178966,-8.714195906527141,-8.66509892464159,-9.621353419698666,-8.763292888412694,-9.467365724659263,20.14134616695705,701,201,0,84,4.975229127504178
-9.38299506172179,-9.207219738809208,-8.763292888412694,-9.467365724659263,-9.65114658920572,-9.298624398784314,100.44728070672188,701,201,0,84,4.985366054622858
-9.183825103900235,-10.15123707241743,-9.65114658920572,-9.298624398784314,-10.65132755562914,-9.069025809016155,114.01908050038944,701,201,0,84,5.036472523528647
-8.976854570304376,-11.069157685165061,-10.65132755562914,-9.069025809016155,-11.486987814700983,-8.884683331592598,95.07387310614814,701,201,0,84,5.0940235437670545
-8.858018921352063,-11.78110238987875,-11.486987814700983,-8.884683331592598,-12.075216965056518,-8.831354511111527,65.66527865302817,701,201,0,84,5.140802919858005
-10.696903057510339,-13.578033732088848,-12.386408439678943,-10.687099495680696,-14.76965902449875,-10.70670661933998,265.01422080980086,701,201,0,84,5.132797201123404
-11.003848583515406,-15.74670686984947,-14.815627933682642,-10.97527226690811,-16.6777858060163,-11.0324249001227,207.15311236133704,701,201,0,84,5.243455512166354
-12.141785333120598,-18.87140047705813,-16.833318461704945,-12.477302018461998,-20.90948249241132,-11.8062686477792,458.7125571228122,701,201,0,84,5.301880956178655
-11.55588275270862,-22.403027796852122,-20.90948249241132,-11.8062686477792,-23.896573101292923,-11.305496857638037,336.11432249713556,701,201,0,84,5.496183424072765
-11.146301598625678,-24.776021413689904,-23.896573101292923,-11.305496857638037,-25.65546972608689,-10.98710633961332,198.204289261908,701,201,0,84,5.62254053215358
-10.674356156789298,-26.067642186890673,-25.635799121334585,-10.727743186768356,-26.499485252446757,-10.62096912681024,96.62799373473128,701,201,0,84,5.694092523776842
-11.650846118099945,-27.206131383666808,-26.648590135312613,-11.542336192879857,-27.763672632021,-11.759356043320032,125.83529928457835,701,201,0,84,5.716067811140604
-12.516995049385223,-29.156222312160743,-27.88671377568596,-12.475667508014505,-30.42573084863553,-12.558322590755942,282.44024766495005,701,201,0,84,5.743865538051857
