64.26003052381103,-28.339693007107776,-29.331544771387733,64.47078339453984,-27.347841242827815,64.04927765308221,224.40164387075,511,709,0,17,4.897602944441289
64.11566935060127,-27.24591191948022,-27.347841242827815,64.04927765308221,-27.14398259613263,64.18206104812032,26.194496367273373,511,709,0,17,4.7654306501908
63.785800760423776,-26.228590244476216,-27.14398259613263,64.18206104812032,-25.313197892819804,63.389540472727234,218.38175018802644,511,709,0,17,4.756406767467945
62.70436326537478,-25.265832938011386,-25.501555634826875,62.93333386670454,-25.0301102411959,62.475392664045025,69.77572154759804,511,709,0,17,4.616598174280993
61.199437438769685,-23.952301335589226,-25.10792487735933,62.00070669805866,-22.79667779381912,60.39816817948071,304.2407328281153,511,709,0,17,4.564318434073116
62.15725110089183,-21.560138230881464,-21.82451970299188,62.29413302637069,-21.295756758771045,62.02036917541297,65.256966799887,511,709,0,17,4.350132724300912
62.276122246545455,-19.792823121700003,-20.851928643797535,62.90741530250816,-18.733717599602468,61.64482919058275,270.04439959561284,511,709,0,17,4.3032224435879085
62.10370832482471,-17.56879714207176,-18.315824183895533,62.54422781206836,-16.82177010024798,61.66318883758105,190.58359609359664,511,709,0,17,4.112367623949313
62.23650156446396,-16.24471703581125,-16.442058105004865,62.352993141978935,-16.047375966617636,62.12000998694898,50.44472910862933,511,709,0,17,3.970390197427469
62.42155455541059,-15.54824064543321,-15.785731471756607,62.555897022018826,-15.310749819109816,62.28721208880235,60.14941525848352,511,709,0,17,3.9308950374530456
63.324875869513306,-14.417557664041986,-14.60213214224561,63.42276205554179,-14.232983185838362,63.22698968348482,46.14550093889704,511,709,0,17,3.881888468553344
64.26387219313052,-12.839451664956943,-13.266076406046285,64.58281261410576,-12.412826923867602,63.94493177215529,117.4056427370376,511,709,0,17,3.8393447437213735
64.58562570001152,-29.469084278784045,-29.331544771387733,64.47078339453984,-29.60662378618036,64.70046800548319,37.81542333740003,801,802,0,17,5.305198951197686
64.70269528225009,-29.60928193266544,-29.60662378618036,64.70046800548319,-29.61194007915052,64.704922559017,0.7313711826930926,801,802,0,17,5.3262495309221345
65.20084095385934,-29.95559673140297,-29.61194007915052,64.704922559017,-30.299253383655415,65.69675934870169,122.3571628193968,801,802,0,17,5.326654836106596
66.73644629812965,-30.96138166698415,-30.183843597618647,65.88775918276052,-31.73891973634965,67.58513341349878,236.8349908111731,801,802,0,17,5.394259120058874
67.7413295249959,-31.68785827035976,-31.73891973634965,67.58513341349878,-31.63679680436987,67.89752563649303,31.664272358565892,801,802,0,17,5.518412467261526
68.56838242172057,-32.36416870531037,-31.63679680436987,67.89752563649303,-33.091540606250874,69.23923920694813,205.047759918453,801,802,0,17,5.5244624709572205
69.35917081890992,-33.77370353789892,-33.354014931853115,68.85531094180656,-34.19339214394472,69.86303069601328,131.85823290360568,801,802,0,17,5.623280451115528
70.21589092532275,-35.32485107301484,-34.654750514113026,69.45624595552263,-35.994951631916656,70.97553589512286,202.9870421514837,801,802,0,17,5.690392266418264
71.45103151531335,-37.097028246180315,-36.40288049057794,70.56363704685891,-37.79117600178269,72.33842598376778,220.46257077587725,801,802,0,17,5.783604582764712
71.8292487914456,-39.304620414145056,-38.78828221686699,71.11599817858155,-39.82095861142312,72.54249940430965,168.0736780829292,801,802,0,17,5.876714049128342
72.85440190077787,-40.42957486699403,-40.04269846240165,72.36833687104676,-40.8164512715864,73.34046693050897,119.04861096870437,801,802,0,17,5.944018890131413
72.40686218291513,-41.71898682345868,-41.58079646431727,72.27497625548412,-41.85717718260009,72.53874811034615,37.732560014646545,801,802,0,17,5.9866221244856455
72.7456027662741,-42.07093744679432,-41.85717718260009,72.53874811034615,-42.28469771098854,72.95245742220206,58.53175925120263,801,802,0,17,5.999746997725843
71.96014834776352,-45.345959622373314,-44.2123074979369,70.38388968875736,-46.47961174680973,73.53640700676968,352.44819845606133,801,802,0,17,6.024909053540574
75.84307435167767,-46.748164132138044,-45.88170489407198,74.47885473185008,-47.6146233702041,77.20729397150527,283.42055382386343,801,802,0,17,6.135616027270675
