-148.1769705980443,-17.22604205543174,-17.50721022719678,-148.56287779219758,-16.944873883666705,-147.79106340389103,103.09832113957808,901,926,0,178,10.519536170473534
-145.84420770313812,-15.479839553546913,-16.944873883666705,-147.79106340389103,-14.01480522342712,-143.89735200238525,529.341537234566,901,926,0,178,10.456549567367484
-142.2358652201095,-12.679279439635605,-14.01480522342712,-143.89735200238525,-11.343753655844091,-140.57437843783376,467.0505028395656,901,926,0,178,10.098142325346858
-139.66201326117118,-10.590945799354518,-11.343753655844091,-140.57437843783376,-9.838137942864943,-138.74964808450858,260.3918996140716,901,926,0,178,9.7374555458667
-137.3844340277871,-8.689418857960817,-9.838137942864943,-138.74964808450858,-7.540699773056692,-136.01921997106567,394.1112159728422,901,926,0,178,9.518965392813689
68.27657048804045,-1.4840416369066123,4.488740826831018,61.87370388517084,-7.456824100644242,74.67943709091004,1945.046869361194,530,534,0,178,9.55395871519972
79.55201546036662,-9.440010270080826,-6.389641275976484,75.6325138066904,-12.490379264185169,83.47151711404283,1094.8746267749907,530,534,0,178,10.378272481037856
86.6498406014174,-12.572949697691499,-11.225509435821488,84.4280258810649,-13.92038995956151,88.8716553217699,567.7281777709695,530,534,0,178,10.465224729577743
95.57293637445841,-12.243802974655015,-11.756914346460304,91.85848953540236,-12.730691602849728,99.28738321351446,814.4601859115437,530,534,0,178,10.337222553643048
103.61224065627962,-12.116205946145088,-11.839839560348004,100.3803678511538,-12.392572331942173,106.84411346140544,705.389231914371,530,534,0,178,10.000676179830304
110.78431506934467,-7.646173505320485,-7.455207781750612,108.99016817386796,-7.837139228890357,112.5784619648214,397.724957802796,530,534,0,178,9.547686302672764
114.84857065897575,-6.034953444433576,-5.240345809190074,113.98676308131448,-6.829561079677079,115.710378236637,259.90692487102,786,740,0,178,4.593508924281261
117.46812192535032,-8.41858562997712,-6.829561079677079,115.710378236637,-10.007610180277158,119.22586561406364,523.8027885600587,786,740,0,178,4.539699790739994
120.78698279496194,-12.872992251798674,-10.785648062567567,118.39846118793682,-14.960336441029783,123.17550440198706,695.336094491601,786,740,0,178,4.353041738598294
125.08767239269963,-18.175613363785374,-15.84977885012406,122.30952497498802,-20.50144787744669,127.86581981041122,782.2014018483453,786,740,0,178,4.206786225326105
129.08601075486638,-22.915667553587465,-21.420487789794795,126.8867609559619,-24.410847317380135,131.28526055377088,559.8411837993685,786,740,0,178,4.162711837675467
131.2956020433943,-24.420903287686997,-24.410847317380135,131.28526055377088,-24.430959257993862,131.30594353301768,3.0637311769189397,786,740,0,178,4.338001094007794
44.714817577120236,15.638561239206963,17.767734137880417,42.16479712734941,13.509388340533508,47.26483802689106,722.6735565087695,544,545,0,178,5.306547659682821
54.39067232750871,9.517857311309239,14.552233945033914,48.40389172192177,4.483480677584566,60.37745293309565,1724.1419091713549,544,545,0,178,5.849413257920499
60.84746929122434,4.172181505782803,4.483480677584566,60.37745293309565,3.86088233398104,61.31748564935303,125.14284054862716,544,545,0,178,6.881190916409079
-136.02943043306936,-7.769628797893718,-7.998557822730745,-136.03964089507303,-7.540699773056692,-136.01921997106567,50.9612520411222,902,926,0,178,12.638673181598405
-136.00164944374933,-7.145628927811369,-7.540699773056692,-136.01921997106567,-6.750558082566048,-135.98407891643302,87.94537597604916,902,926,0,178,12.657363299308132
-135.2768552059458,-0.4080891269766753,-6.750558082566048,-135.98407891643302,5.934379828612697,-134.56963149545857,1419.2083860686546,902,926,0,178,12.689353966786353
-134.04767204462246,5.859724610205177,5.934379828612697,-134.56963149545857,5.7850693917976574,-133.52571259378638,116.65952368294148,902,926,0,178,13.102071378458962
-132.3588393253982,16.238758294582485,5.7850693917976574,-133.52571259378638,26.69244719736731,-131.19196605701003,2337.9244144611953,902,926,0,178,13.046822134310002
-131.9158836566553,26.77452035003478,26.69244719736731,-131.19196605701003,26.85659350270225,-132.63980125630053,144.88500451500377,902,926,0,178,13.48006745829058
-131.816958382587,32.82222123970761,26.85659350270225,-132.63980125630053,38.78784897671297,-130.99411550887345,1335.5072567069776,902,926,0,178,13.495399143690385
-129.97749357635286,38.657153767067584,38.78784897671297,-130.99411550887345,38.52645855742219,-128.96087164383226,178.92310597944487,902,926,0,178,13.48370570252812
-128.3989322669496,41.49778998108191,38.52645855742219,-128.96087164383226,44.46912140474163,-127.83699289006694,667.3712773374881,902,926,0,178,13.500758638259772
-130.3228361182619,44.838430540820056,44.46912140474163,-127.83699289006694,45.20773967689849,-132.80867934645687,400.4494642165766,902,926,0,178,13.447169907344604
-131.26828610405704,49.76300999665182,45.20773967689849,-132.80867934645687,54.31828031640514,-129.7278928616572,1036.6713411421497,902,926,0,178,13.353208470848465
-132.37407873547824,54.774168390437765,54.31828031640514,-129.7278928616572,55.23005646447038,-135.0202646092993,354.15532969171045,902,926,0,178,13.170148620203182
-129.87215738947538,63.59153630697925,55.23005646447038,-135.0202646092993,71.95301614948812,-124.72405016965146,1921.4993120858871,902,926,0,178,12.99487334806533
-122.93375959949994,-16.505910053150956,-15.36535234998151,-126.87452731283555,-17.646467756320398,-118.99299188616432,877.6033043453104,902,919,0,178,5.236899376985161
-113.4367084078594,-21.275710336986926,-19.758983403404365,-119.64147861580184,-22.79243727056949,-107.23193819991695,1328.8069731245166,902,919,0,178,3.34869720711063
-100.93170095803711,-25.44763106499867,-24.503136224445516,-107.65375998178703,-26.392125905551826,-94.2096419342872,1365.4555394808783,902,919,0,178,0.9052515238548604
-87.43809672516156,-28.842882811962042,-28.708697428047373,-94.36689311373954,-28.977068195876708,-80.50930033658356,1349.3004039180316,902,919,0,178,3.1020207428875333
-72.27519161676054,-29.55938190588123,-30.50998274894183,-80.38951924997984,-28.608781062820633,-64.16086398354123,1582.4341824082535,902,919,0,178,5.9439703602130525
-58.73539425081804,-26.31721440769487,-27.854169346333595,-64.42698068313672,-24.78025946905614,-53.04380781849936,1184.3519581105795,902,919,0,178,8.857643878584613
-50.024233140225604,-24.256594093551655,-24.78025946905614,-53.04380781849936,-23.73292871804717,-47.00465846195185,623.1553047250654,902,919,0,178,10.779284245661062
-152.61800752143506,-19.224714115489867,-17.50721022719678,-148.56287779219758,-20.94221800378296,-156.67313725067254,933.0414476055024,990,926,0,178,16.05046835006767
-157.1686023617202,-19.89908008887948,-20.94221800378296,-156.67313725067254,-18.855942173976004,-157.66406747276784,254.06549386849215,990,926,0,178,16.841319442660318
